"INTEGRATIONNAME"~|~"ARCHIVENAME"~|~"PROGRAMNAME"~|~"ARTIFACTTYPE"~|~"ATTRIBUTENAME"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_Sos"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_Terr"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmPackage_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmStep_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmStrat_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmTarDoc_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProControl"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProConvDisplayRel"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProConvPlanRel"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProPlanHist"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_MonthCall_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdCat_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdCont_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdConv_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdStr_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_SalesPlan_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Sob_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Sod_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Sos_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Terr_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmPackage_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmStep_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmStrat_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmTarDoc_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProControl"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProConvDisplayRel"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProConvPlanRel"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProPlanHist"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdCat_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdCont_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdConv_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdStr_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_SalesPlan_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Sob_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Sod_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Sos_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Terr_M3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_monthcall_T3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/PROCESS_CharactersFromConvert"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/PROCESS_CharactersToConvert"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/FILE_TimeOut"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JDBC_SubsetSize"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JDBC_TimeOut"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_MRCallSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_MRDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_ProcessDate"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_Promo_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SalesCallSchedule_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteCallSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteCliTrialRelMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteCliTrialrelProdMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteRelationshipMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_TypeMaster_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_UserDCSummaryTerritory_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_UserDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_DbQueue_CallData"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_DbQueue_CallProduct"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_DbQueue_PromoForCall"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_CallData"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_CallProduct"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_MRCallSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_MRDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_ProcessDate"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_PromoForCall"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_Promo_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SalesCallSchedule_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteCallSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteCliTrialRelMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteCliTrialrelProdMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteRelationshipMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_TypeMaster_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_UserDCSummaryTerritory_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_UserDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueueChildTable_PromoForCall"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallData"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallData2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallProduct"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallProduct2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_MRCallSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_MRDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_ProcessDate"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_PromoForCall"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_Promo_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SalesCallSchedule_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteCallSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteCliTrialRelMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteCliTrialrelProdMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteRelationshipMaster_M4"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_TypeMaster_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_UserDCSummaryTerritory_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_UserDCSummary_S1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_SubQueue_CallData"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_SubQueue_CallProduct"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_SubQueue_PromoForCall"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JNS_PubQueue_CallData3"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/PROCESS_CharactersFromConvert"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/PROCESS_CharactersToConvert"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JDBC_SubsetSize"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JDBC_TimeOut"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_DirectMailSendingAddress"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_DoctorMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_DoctorPositionMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_Gift"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_PeriodicalMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_PrescriptionInformation"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SelectedDoctorMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SelectedDoctorTypeCodeMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SiteDoctorMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SubSpecializationMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_DAD_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_DSM_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_GADM_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_GHM_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_JWC_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_MM_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_PHM_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_RBPM_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_RCS_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_SDM_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DAD_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DSM_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DirectMailSendingAddress"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DoctorMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DoctorPositionMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_GADM_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_GHM_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_Gift"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_JWC_M1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_MM_M2"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_PHM_T1"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_PeriodicalMaster"
"FA_N3-A-2_Ex-Wholesaler"~|~"FA_N3-A-2_Ex-Wholesaler.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_PrescriptionInformation"
